 0.10000000E+06  0.85126450E+06
 0.99000000E+05  0.85118777E+06
 0.98000000E+05  0.85111007E+06
 0.97000000E+05  0.85103138E+06
 0.96000000E+05  0.85095170E+06
 0.95000000E+05  0.85087099E+06
 0.94000000E+05  0.85078926E+06
 0.93000000E+05  0.85070648E+06
 0.92000000E+05  0.85062263E+06
 0.91000000E+05  0.85053769E+06
 0.90000000E+05  0.85045165E+06
 0.89000000E+05  0.85036449E+06
 0.88000000E+05  0.85027618E+06
 0.87000000E+05  0.85018672E+06
 0.86000000E+05  0.85009607E+06
 0.85000000E+05  0.85000423E+06
 0.84000000E+05  0.84991116E+06
 0.83000000E+05  0.84981685E+06
 0.82000000E+05  0.84972127E+06
 0.81000000E+05  0.84962441E+06
 0.80000000E+05  0.84952624E+06
 0.79000000E+05  0.84942674E+06
 0.78000000E+05  0.84932588E+06
 0.77000000E+05  0.84922364E+06
 0.76000000E+05  0.84912000E+06
 0.75000000E+05  0.84901493E+06
 0.74000000E+05  0.84890840E+06
 0.73000000E+05  0.84880039E+06
 0.72000000E+05  0.84869087E+06
 0.71000000E+05  0.84857981E+06
 0.70000000E+05  0.84846719E+06
 0.69000000E+05  0.84835297E+06
 0.68000000E+05  0.84823713E+06
 0.67000000E+05  0.84811963E+06
 0.66000000E+05  0.84800045E+06
 0.65000000E+05  0.84787955E+06
 0.64000000E+05  0.84775690E+06
 0.63000000E+05  0.84763246E+06
 0.62000000E+05  0.84750621E+06
 0.61000000E+05  0.84737810E+06
 0.60000000E+05  0.84724811E+06
 0.59000000E+05  0.84711618E+06
 0.58000000E+05  0.84698230E+06
 0.57000000E+05  0.84684641E+06
 0.56000000E+05  0.84670847E+06
 0.55000000E+05  0.84656845E+06
 0.54000000E+05  0.84642631E+06
 0.53000000E+05  0.84628199E+06
 0.52000000E+05  0.84613547E+06
 0.51000000E+05  0.84598668E+06
 0.50000000E+05  0.84583558E+06
 0.49000000E+05  0.84568214E+06
 0.48000000E+05  0.84552629E+06
 0.47000000E+05  0.84536798E+06
 0.46000000E+05  0.84520717E+06
 0.45000000E+05  0.84504379E+06
 0.44000000E+05  0.84487781E+06
 0.43000000E+05  0.84470915E+06
 0.42000000E+05  0.84453775E+06
 0.41000000E+05  0.84436357E+06
 0.40000000E+05  0.84418654E+06
 0.39000000E+05  0.84400659E+06
 0.38000000E+05  0.84382365E+06
 0.37000000E+05  0.84363767E+06
 0.36000000E+05  0.84344857E+06
