  0.000000000000000000e+00   8.598682900726492517e+05   0.000000000000000000e+00   1.505070521731482040e+04   0.000000000000000000e+00   0.000000000000000000e+00
  1.499772000000000116e+05   8.534581759390986990e+05   2.617900000000000091e+03   1.551852251284984413e+04   0.000000000000000000e+00   1.256150552435708612e-01
  1.489773520000000135e+05   8.534262463028576458e+05   2.600447333333333518e+03   1.552573376101741451e+04   0.000000000000000000e+00  -8.079234163291879045e-02
  1.479775040000000154e+05   8.533940231540664099e+05   2.582994666666666944e+03   1.553280523388526308e+04   0.000000000000000000e+00  -7.846298320128845816e-02
  1.469776560000000172e+05   8.533615157251113560e+05   2.565541999999999916e+03   1.554011333309882139e+04   0.000000000000000000e+00  -7.292937293712546676e-02
  1.459778080000000191e+05   8.533287181424793089e+05   2.548089333333333343e+03   1.554755971777339073e+04   0.000000000000000000e+00  -4.864878395089843044e-02
  1.449779600000000210e+05   8.532956292630446842e+05   2.530636666666666770e+03   1.555519468783232878e+04   0.000000000000000000e+00  -1.800189455499442634e-02
  1.439781120000000228e+05   8.532622511237413855e+05   2.513184000000000196e+03   1.556302449903053457e+04   0.000000000000000000e+00  -1.128495228146577170e-02
  1.429782640000000247e+05   8.532285760713615455e+05   2.495731333333333623e+03   1.557103261699016730e+04   0.000000000000000000e+00  -1.132856849007369410e-02
  1.419784159999999974e+05   8.531946038397501688e+05   2.478278666666666595e+03   1.557942597629494048e+04   0.000000000000000000e+00  -9.229499843063965203e-02
  1.409785679999999993e+05   8.531603202098757029e+05   2.460826000000000022e+03   1.558778412963192204e+04   0.000000000000000000e+00  -9.113565831242151360e-02
  1.399787200000000012e+05   8.531257261535983998e+05   2.443373333333333449e+03   1.559633518790773087e+04   0.000000000000000000e+00  -9.141922321855176781e-02
  1.389788720000000030e+05   8.530908180160011398e+05   2.425920666666666875e+03   1.560508435179295338e+04   0.000000000000000000e+00  -9.074738417978536753e-02
  1.379790240000000049e+05   8.530555923378699226e+05   2.408467999999999847e+03   1.561403206231620425e+04   0.000000000000000000e+00  -8.794251192421072283e-02
  1.369791760000000068e+05   8.530200444636194734e+05   2.391015333333333274e+03   1.562318912197669306e+04   0.000000000000000000e+00  -8.249369136607881403e-02
  1.359793280000000086e+05   8.529841702027872670e+05   2.373562666666666701e+03   1.563256154007140503e+04   0.000000000000000000e+00  -7.247881031413634656e-02
  1.349794800000000105e+05   8.529479639821611345e+05   2.356110000000000127e+03   1.564216895673515683e+04   0.000000000000000000e+00  -6.154790545623604892e-02
  1.339796320000000123e+05   8.529114216838093707e+05   2.338657333333333554e+03   1.565201680796925029e+04   0.000000000000000000e+00  -4.957145859373998653e-02
  1.329797840000000142e+05   8.528745390822197078e+05   2.321204666666666526e+03   1.566211030369832042e+04   0.000000000000000000e+00  -3.397264885778017440e-02
  1.319799360000000161e+05   8.528373112725157989e+05   2.303751999999999953e+03   1.567246132007739288e+04   0.000000000000000000e+00  -1.615427640241688667e-02
  1.309800880000000179e+05   8.527997334428076865e+05   2.286299333333333379e+03   1.568308030487553697e+04   0.000000000000000000e+00   1.645166004252622549e-03
  1.299802400000000198e+05   8.527618008565115742e+05   2.268846666666666806e+03   1.569397592805300883e+04   0.000000000000000000e+00   1.877979734890182148e-02
  1.289803920000000071e+05   8.527235086204324616e+05   2.251394000000000233e+03   1.570515807215694986e+04   0.000000000000000000e+00   3.672921606481632795e-02
  1.279805440000000090e+05   8.526848517579055624e+05   2.233941333333333205e+03   1.571663626408086202e+04   0.000000000000000000e+00   5.329743529338204500e-02
  1.269806960000000108e+05   8.526458251065837685e+05   2.216488666666666631e+03   1.572842236644580953e+04   0.000000000000000000e+00   7.009331198471117907e-02
