  0.000000000000000000e+00   6.079268810813627206e+05   0.000000000000000000e+00   1.505070521731482040e+04   0.000000000000000000e+00   6.079268810813627206e+05
  1.060338804000000091e+05   6.021861587910101516e+05   2.617900000000000091e+03   1.544624780549996649e+04   1.060338804000000091e+05   6.021862987484963378e+05
  1.053269878640000097e+05   6.021599038468599319e+05   2.600447333333333518e+03   1.545295647467143135e+04   1.053269878640000097e+05   6.021600401169711258e+05
  1.046200953280000103e+05   6.021334552097701235e+05   2.582994666666666944e+03   1.545971946791497976e+04   1.046200953280000103e+05   6.021335936582245631e+05
  1.039132027920000110e+05   6.021068006741626887e+05   2.565541999999999916e+03   1.546663719551861868e+04   1.039132027920000110e+05   6.021069439875872340e+05
  1.032063102560000116e+05   6.020799373121447861e+05   2.548089333333333343e+03   1.547371972392605494e+04   1.032063102560000116e+05   6.020800884257964790e+05
  1.024994177200000122e+05   6.020528639541479060e+05   2.530636666666666770e+03   1.548097029883700816e+04   1.024994177200000122e+05   6.020530233556829626e+05
  1.017925251840000128e+05   6.020255780983488075e+05   2.513184000000000196e+03   1.548839455177489435e+04   1.017925251840000128e+05   6.020257461809995584e+05
  1.010856326480000134e+05   6.019980757831860101e+05   2.495731333333333623e+03   1.549600172367925734e+04   1.010856326480000134e+05   6.019982548670087708e+05
  1.003787401119999995e+05   6.019703559083301807e+05   2.478278666666666595e+03   1.550379546595141437e+04   1.003787401119999995e+05   6.019705459763212129e+05
  9.967184757600000012e+04   6.019424146418576129e+05   2.460826000000000022e+03   1.551178588054474858e+04   9.967184757600000012e+04   6.019426172110150801e+05
  9.896495504000000074e+04   6.019142543475291459e+05   2.443373333333333449e+03   1.551996542491435866e+04   9.896495504000000074e+04   6.019144641916720429e+05
  9.825806250400000135e+04   6.018858682402611012e+05   2.425920666666666875e+03   1.552835123983624908e+04   9.825806250400000135e+04   6.018860856408632826e+05
  9.755116996800000197e+04   6.018572546342631103e+05   2.408467999999999847e+03   1.553694729333245232e+04   9.755116996800000197e+04   6.018574782892431831e+05
  9.684427743200000259e+04   6.018284192007875536e+05   2.391015333333333274e+03   1.554572543194838363e+04   9.684427743200000259e+04   6.018286348967915401e+05
  9.613738489600000321e+04   6.017993454931970919e+05   2.373562666666666701e+03   1.555474062377457449e+04   9.613738489600000321e+04   6.017995561039716704e+05
  9.543049236000000383e+04   6.017700304173780605e+05   2.356110000000000127e+03   1.556400592568406501e+04   9.543049236000000383e+04   6.017702411323059350e+05
  9.472359982400000445e+04   6.017404734860273311e+05   2.338657333333333554e+03   1.557352312813100434e+04   9.472359982400000445e+04   6.017406864868516568e+05
  9.401670728800000506e+04   6.017106728686717106e+05   2.321204666666666526e+03   1.558329805573293925e+04   9.401670728800000506e+04   6.017108886954903137e+05
  9.330981475200000568e+04   6.016806257918893825e+05   2.303751999999999953e+03   1.559334085682974182e+04   9.330981475200000568e+04   6.016808450792492367e+05
  9.260292221600000630e+04   6.016503286560656270e+05   2.286299333333333379e+03   1.560366626077048022e+04   9.260292221600000630e+04   6.016505539184651570e+05
  9.189602968000000692e+04   6.016197808424005052e+05   2.268846666666666806e+03   1.561427420432436702e+04   9.189602968000000692e+04   6.016200090682352893e+05
  9.118913714399999299e+04   6.015890664197921287e+05   2.251394000000000233e+03   1.562579986335042668e+04   9.118913714399999299e+04   6.015890826059106039e+05
  9.048224460800000816e+04   6.015580467085583368e+05   2.233941333333333205e+03   1.563700323525354725e+04   9.048224460800000816e+04   6.015579832148595015e+05
  8.977535207200000877e+04   6.015267147031145869e+05   2.216488666666666631e+03   1.564856594686335848e+04   8.977535207200000877e+04   6.015266796534843743e+05
  8.906845953600000939e+04   6.014951279799320037e+05   2.199036000000000058e+03   1.566046438384413705e+04   8.906845953600000939e+04   6.014951024692032952e+05
  8.836156699999999546e+04   6.014632780566968722e+05   2.181583333333333485e+03   1.567271795074413239e+04   8.836156699999999546e+04   6.014632487724336097e+05
  8.765467446399999608e+04   6.014311572929334361e+05   2.164130666666666912e+03   1.568534254551565755e+04   8.765467446399999608e+04   6.014311187950354069e+05
  8.694778192799999670e+04   6.013987619672258152e+05   2.146677999999999884e+03   1.569835437692058804e+04   8.694778192799999670e+04   6.013987082395531470e+05
  8.624088939199999731e+04   6.013660863867914304e+05   2.129225333333333310e+03   1.571177122877006514e+04   8.624088939199999731e+04   6.013660154597329674e+05
  8.553399685599999793e+04   6.013331225073178066e+05   2.111772666666666737e+03   1.572561393573208443e+04   8.553399685599999793e+04   6.013330406966062728e+05
  8.482710431999999855e+04   6.012998547044006409e+05   2.094320000000000164e+03   1.573990792904690716e+04   8.482710431999999855e+04   6.012997894198282156e+05
  8.412021178399999917e+04   6.012662957659615204e+05   2.076867333333333590e+03   1.575466665879552238e+04   8.412021178399999917e+04   6.012662393641108647e+05
  8.341331924799999979e+04   6.012324419334359700e+05   2.059414666666666562e+03   1.576991469782616514e+04   8.341331924799999979e+04   6.012323882742746500e+05
  8.270642671200000041e+04   6.011982900115166558e+05   2.041961999999999989e+03   1.578567683454604048e+04   8.270642671200000041e+04   6.011982326977773337e+05
